21.4283 	INFO 	Loaded monitor calibration from ['2024_08_09 11:02']
963.7715 	EXP 	line3: autoDraw = True
963.7715 	EXP 	line4: autoDraw = True
964.7723 	INFO 	Keyboard events cleared
964.7716 	EXP 	probe: autoDraw = True
965.4403 	EXP 	New trial (rep=35, index=145): <Trial 145 (145 in rep 35) data={'pos': -50, 'corr_resp': 'x', 'thisN': 145, 'thisTrialN': 145, 'thisRepN': 35}>
965.4425 	DATA 	Keypress: z
965.4552 	EXP 	fixation: autoDraw = False
965.4552 	EXP 	line1: autoDraw = False
965.4552 	EXP 	line2: autoDraw = False
965.4552 	EXP 	line3: autoDraw = False
965.4552 	EXP 	line4: autoDraw = False
965.4552 	EXP 	probe: autoDraw = False
965.4552 	EXP 	fixation: autoDraw = True
966.4548 	EXP 	fixation: autoDraw = False
966.4548 	EXP 	line1: autoDraw = True
966.4548 	EXP 	line2: autoDraw = True
966.4548 	EXP 	line3: autoDraw = True
966.4548 	EXP 	line4: autoDraw = True
967.4552 	INFO 	Keyboard events cleared
967.4547 	EXP 	probe: autoDraw = True
968.1061 	EXP 	New trial (rep=36, index=146): <Trial 146 (146 in rep 36) data={'pos': -50, 'corr_resp': 'x', 'thisN': 146, 'thisTrialN': 146, 'thisRepN': 36}>
968.1083 	DATA 	Keypress: x
968.1210 	EXP 	fixation: autoDraw = False
968.1210 	EXP 	line1: autoDraw = False
968.1210 	EXP 	line2: autoDraw = False
968.1210 	EXP 	line3: autoDraw = False
968.1210 	EXP 	line4: autoDraw = False
968.1210 	EXP 	probe: autoDraw = False
968.1210 	EXP 	fixation: autoDraw = True
969.1212 	EXP 	fixation: autoDraw = False
969.1212 	EXP 	line1: autoDraw = True
969.1212 	EXP 	line2: autoDraw = True
969.1212 	EXP 	line3: autoDraw = True
969.1212 	EXP 	line4: autoDraw = True
970.1224 	INFO 	Keyboard events cleared
970.1217 	EXP 	probe: autoDraw = True
980.3225 	EXP 	New trial (rep=38, index=147): <Trial 147 (147 in rep 38) data={'pos': 150, 'corr_resp': 'v', 'thisN': 147, 'thisTrialN': 147, 'thisRepN': 38}>
980.3244 	DATA 	Keypress: x
980.3374 	EXP 	fixation: autoDraw = False
980.3374 	EXP 	line1: autoDraw = False
980.3374 	EXP 	line2: autoDraw = False
980.3374 	EXP 	line3: autoDraw = False
980.3374 	EXP 	line4: autoDraw = False
980.3374 	EXP 	probe: autoDraw = False
980.3374 	EXP 	fixation: autoDraw = True
981.3374 	EXP 	fixation: autoDraw = False
981.3374 	EXP 	line1: autoDraw = True
981.3374 	EXP 	line2: autoDraw = True
981.3374 	EXP 	line3: autoDraw = True
981.3374 	EXP 	line4: autoDraw = True
982.3380 	INFO 	Keyboard events cleared
982.3373 	EXP 	probe: autoDraw = True
982.9061 	EXP 	New trial (rep=39, index=148): <Trial 148 (148 in rep 39) data={'pos': 150, 'corr_resp': 'v', 'thisN': 148, 'thisTrialN': 148, 'thisRepN': 39}>
982.9080 	DATA 	Keypress: v
982.9208 	EXP 	fixation: autoDraw = False
982.9208 	EXP 	line1: autoDraw = False
982.9208 	EXP 	line2: autoDraw = False
982.9208 	EXP 	line3: autoDraw = False
982.9208 	EXP 	line4: autoDraw = False
982.9208 	EXP 	probe: autoDraw = False
982.9208 	EXP 	fixation: autoDraw = True
983.9212 	EXP 	fixation: autoDraw = False
983.9212 	EXP 	line1: autoDraw = True
983.9212 	EXP 	line2: autoDraw = True
983.9212 	EXP 	line3: autoDraw = True
983.9212 	EXP 	line4: autoDraw = True
984.9213 	INFO 	Keyboard events cleared
984.9206 	EXP 	probe: autoDraw = True
986.2072 	DATA 	Keypress: v
986.2221 	EXP 	New trial (rep=36, index=149): <Trial 149 (149 in rep 36) data={'pos': 50, 'corr_resp': 'c', 'thisN': 149, 'thisTrialN': 149, 'thisRepN': 36}>
986.2372 	EXP 	fixation: autoDraw = False
986.2372 	EXP 	line1: autoDraw = False
986.2372 	EXP 	line2: autoDraw = False
986.2372 	EXP 	line3: autoDraw = False
986.2372 	EXP 	line4: autoDraw = False
986.2372 	EXP 	probe: autoDraw = False
986.2372 	EXP 	fixation: autoDraw = True
987.2377 	EXP 	fixation: autoDraw = False
987.2377 	EXP 	line1: autoDraw = True
987.2377 	EXP 	line2: autoDraw = True
987.2377 	EXP 	line3: autoDraw = True
987.2377 	EXP 	line4: autoDraw = True
988.2378 	INFO 	Keyboard events cleared
988.2372 	EXP 	probe: autoDraw = True
988.9071 	DATA 	Keypress: c
988.9220 	EXP 	New trial (rep=36, index=150): <Trial 150 (150 in rep 36) data={'pos': -150, 'corr_resp': 'z', 'thisN': 150, 'thisTrialN': 150, 'thisRepN': 36}>
988.9373 	EXP 	fixation: autoDraw = False
988.9373 	EXP 	line1: autoDraw = False
988.9373 	EXP 	line2: autoDraw = False
988.9373 	EXP 	line3: autoDraw = False
988.9373 	EXP 	line4: autoDraw = False
988.9373 	EXP 	probe: autoDraw = False
988.9373 	EXP 	fixation: autoDraw = True
989.9372 	EXP 	fixation: autoDraw = False
989.9372 	EXP 	line1: autoDraw = True
989.9372 	EXP 	line2: autoDraw = True
989.9372 	EXP 	line3: autoDraw = True
989.9372 	EXP 	line4: autoDraw = True
990.9377 	INFO 	Keyboard events cleared
990.9370 	EXP 	probe: autoDraw = True
991.4237 	DATA 	Keypress: z
991.4388 	EXP 	New trial (rep=37, index=151): <Trial 151 (151 in rep 37) data={'pos': -150, 'corr_resp': 'z', 'thisN': 151, 'thisTrialN': 151, 'thisRepN': 37}>
991.4538 	EXP 	fixation: autoDraw = False
991.4538 	EXP 	line1: autoDraw = False
991.4538 	EXP 	line2: autoDraw = False
991.4538 	EXP 	line3: autoDraw = False
991.4538 	EXP 	line4: autoDraw = False
991.4538 	EXP 	probe: autoDraw = False
991.4538 	EXP 	fixation: autoDraw = True
992.4536 	EXP 	fixation: autoDraw = False
992.4536 	EXP 	line1: autoDraw = True
992.4536 	EXP 	line2: autoDraw = True
992.4536 	EXP 	line3: autoDraw = True
992.4536 	EXP 	line4: autoDraw = True
993.4541 	INFO 	Keyboard events cleared
993.4535 	EXP 	probe: autoDraw = True
994.0386 	EXP 	New trial (rep=38, index=152): <Trial 152 (152 in rep 38) data={'pos': -150, 'corr_resp': 'z', 'thisN': 152, 'thisTrialN': 152, 'thisRepN': 38}>
994.0408 	DATA 	Keypress: z
994.0532 	EXP 	fixation: autoDraw = False
994.0532 	EXP 	line1: autoDraw = False
994.0532 	EXP 	line2: autoDraw = False
994.0532 	EXP 	line3: autoDraw = False
994.0532 	EXP 	line4: autoDraw = False
994.0532 	EXP 	probe: autoDraw = False
994.0532 	EXP 	fixation: autoDraw = True
995.0534 	EXP 	fixation: autoDraw = False
995.0534 	EXP 	line1: autoDraw = True
995.0534 	EXP 	line2: autoDraw = True
995.0534 	EXP 	line3: autoDraw = True
995.0534 	EXP 	line4: autoDraw = True
996.0542 	INFO 	Keyboard events cleared
996.0535 	EXP 	probe: autoDraw = True
996.5718 	EXP 	New trial (rep=40, index=153): <Trial 153 (153 in rep 40) data={'pos': 150, 'corr_resp': 'v', 'thisN': 153, 'thisTrialN': 153, 'thisRepN': 40}>
996.5872 	DATA 	Keypress: z
996.5912 	EXP 	fixation: autoDraw = False
996.5912 	EXP 	line1: autoDraw = False
996.5912 	EXP 	line2: autoDraw = False
996.5912 	EXP 	line3: autoDraw = False
996.5912 	EXP 	line4: autoDraw = False
996.5912 	EXP 	probe: autoDraw = False
996.5912 	EXP 	fixation: autoDraw = True
997.5867 	EXP 	line1: autoDraw = True
997.5867 	EXP 	line2: autoDraw = True
997.5867 	EXP 	line3: autoDraw = True
997.5867 	EXP 	line4: autoDraw = True
997.6034 	EXP 	fixation: autoDraw = False
998.5876 	INFO 	Keyboard events cleared
998.5869 	EXP 	probe: autoDraw = True
999.4884 	EXP 	New trial (rep=37, index=154): <Trial 154 (154 in rep 37) data={'pos': 50, 'corr_resp': 'c', 'thisN': 154, 'thisTrialN': 154, 'thisRepN': 37}>
999.4904 	DATA 	Keypress: v
999.5032 	EXP 	fixation: autoDraw = False
999.5032 	EXP 	line1: autoDraw = False
999.5032 	EXP 	line2: autoDraw = False
999.5032 	EXP 	line3: autoDraw = False
999.5032 	EXP 	line4: autoDraw = False
999.5032 	EXP 	probe: autoDraw = False
999.5032 	EXP 	fixation: autoDraw = True
1000.5032 	EXP 	fixation: autoDraw = False
1000.5032 	EXP 	line1: autoDraw = True
1000.5032 	EXP 	line2: autoDraw = True
1000.5032 	EXP 	line3: autoDraw = True
1000.5032 	EXP 	line4: autoDraw = True
1001.5037 	INFO 	Keyboard events cleared
1001.5031 	EXP 	probe: autoDraw = True
1002.1051 	EXP 	New trial (rep=38, index=155): <Trial 155 (155 in rep 38) data={'pos': 50, 'corr_resp': 'c', 'thisN': 155, 'thisTrialN': 155, 'thisRepN': 38}>
1002.1070 	DATA 	Keypress: c
1002.1199 	EXP 	fixation: autoDraw = False
1002.1199 	EXP 	line1: autoDraw = False
1002.1199 	EXP 	line2: autoDraw = False
1002.1199 	EXP 	line3: autoDraw = False
1002.1199 	EXP 	line4: autoDraw = False
1002.1199 	EXP 	probe: autoDraw = False
1002.1199 	EXP 	fixation: autoDraw = True
1003.1196 	EXP 	fixation: autoDraw = False
1003.1196 	EXP 	line1: autoDraw = True
1003.1196 	EXP 	line2: autoDraw = True
1003.1196 	EXP 	line3: autoDraw = True
1003.1196 	EXP 	line4: autoDraw = True
1004.1206 	INFO 	Keyboard events cleared
1004.1200 	EXP 	probe: autoDraw = True
1004.6217 	EXP 	New trial (rep=37, index=156): <Trial 156 (156 in rep 37) data={'pos': -50, 'corr_resp': 'x', 'thisN': 156, 'thisTrialN': 156, 'thisRepN': 37}>
1004.6236 	DATA 	Keypress: c
1004.6368 	EXP 	fixation: autoDraw = False
1004.6368 	EXP 	line1: autoDraw = False
1004.6368 	EXP 	line2: autoDraw = False
1004.6368 	EXP 	line3: autoDraw = False
1004.6368 	EXP 	line4: autoDraw = False
1004.6368 	EXP 	probe: autoDraw = False
1004.6368 	EXP 	fixation: autoDraw = True
1005.6369 	EXP 	fixation: autoDraw = False
1005.6369 	EXP 	line1: autoDraw = True
1005.6369 	EXP 	line2: autoDraw = True
1005.6369 	EXP 	line3: autoDraw = True
1005.6369 	EXP 	line4: autoDraw = True
1006.6374 	INFO 	Keyboard events cleared
1006.6366 	EXP 	probe: autoDraw = True
1008.1885 	EXP 	New trial (rep=39, index=157): <Trial 157 (157 in rep 39) data={'pos': -150, 'corr_resp': 'z', 'thisN': 157, 'thisTrialN': 157, 'thisRepN': 39}>
1008.1904 	DATA 	Keypress: x
1008.2028 	EXP 	fixation: autoDraw = False
1008.2028 	EXP 	line1: autoDraw = False
1008.2028 	EXP 	line2: autoDraw = False
1008.2028 	EXP 	line3: autoDraw = False
1008.2028 	EXP 	line4: autoDraw = False
1008.2028 	EXP 	probe: autoDraw = False
1008.2028 	EXP 	fixation: autoDraw = True
1009.2032 	EXP 	fixation: autoDraw = False
1009.2032 	EXP 	line1: autoDraw = True
1009.2032 	EXP 	line2: autoDraw = True
1009.2032 	EXP 	line3: autoDraw = True
1009.2032 	EXP 	line4: autoDraw = True
1010.2033 	INFO 	Keyboard events cleared
1010.2028 	EXP 	probe: autoDraw = True
1010.6711 	EXP 	New trial (rep=38, index=158): <Trial 158 (158 in rep 38) data={'pos': -50, 'corr_resp': 'x', 'thisN': 158, 'thisTrialN': 158, 'thisRepN': 38}>
1010.6731 	DATA 	Keypress: z
1010.6860 	EXP 	fixation: autoDraw = False
1010.6860 	EXP 	line1: autoDraw = False
1010.6860 	EXP 	line2: autoDraw = False
1010.6860 	EXP 	line3: autoDraw = False
1010.6860 	EXP 	line4: autoDraw = False
1010.6860 	EXP 	probe: autoDraw = False
1010.6860 	EXP 	fixation: autoDraw = True
1011.6864 	EXP 	fixation: autoDraw = False
1011.6864 	EXP 	line1: autoDraw = True
1011.6864 	EXP 	line2: autoDraw = True
1011.6864 	EXP 	line3: autoDraw = True
1011.6864 	EXP 	line4: autoDraw = True
1012.6872 	INFO 	Keyboard events cleared
1012.6865 	EXP 	probe: autoDraw = True
1014.4063 	DATA 	Keypress: x
1014.4208 	EXP 	New trial (rep=40, index=159): <Trial 159 (159 in rep 40) data={'pos': -150, 'corr_resp': 'z', 'thisN': 159, 'thisTrialN': 159, 'thisRepN': 40}>
1014.4358 	EXP 	fixation: autoDraw = False
1014.4358 	EXP 	line1: autoDraw = False
1014.4358 	EXP 	line2: autoDraw = False
1014.4358 	EXP 	line3: autoDraw = False
1014.4358 	EXP 	line4: autoDraw = False
1014.4358 	EXP 	probe: autoDraw = False
1014.4358 	EXP 	fixation: autoDraw = True
1015.4361 	EXP 	fixation: autoDraw = False
1015.4361 	EXP 	line1: autoDraw = True
1015.4361 	EXP 	line2: autoDraw = True
1015.4361 	EXP 	line3: autoDraw = True
1015.4361 	EXP 	line4: autoDraw = True
1016.4367 	INFO 	Keyboard events cleared
1016.4360 	EXP 	probe: autoDraw = True
1018.3540 	EXP 	New trial (rep=39, index=160): <Trial 160 (160 in rep 39) data={'pos': -50, 'corr_resp': 'x', 'thisN': 160, 'thisTrialN': 160, 'thisRepN': 39}>
1018.3559 	DATA 	Keypress: z
1018.3692 	EXP 	fixation: autoDraw = False
1018.3692 	EXP 	line1: autoDraw = False
1018.3692 	EXP 	line2: autoDraw = False
1018.3692 	EXP 	line3: autoDraw = False
1018.3692 	EXP 	line4: autoDraw = False
1018.3692 	EXP 	probe: autoDraw = False
1018.3692 	EXP 	fixation: autoDraw = True
1019.3689 	EXP 	fixation: autoDraw = False
1019.3689 	EXP 	line1: autoDraw = True
1019.3689 	EXP 	line2: autoDraw = True
1019.3689 	EXP 	line3: autoDraw = True
1019.3689 	EXP 	line4: autoDraw = True
1020.3701 	INFO 	Keyboard events cleared
1020.3693 	EXP 	probe: autoDraw = True
1020.9372 	EXP 	New trial (rep=39, index=161): <Trial 161 (161 in rep 39) data={'pos': 50, 'corr_resp': 'c', 'thisN': 161, 'thisTrialN': 161, 'thisRepN': 39}>
1020.9390 	DATA 	Keypress: x
1020.9524 	EXP 	fixation: autoDraw = False
1020.9524 	EXP 	line1: autoDraw = False
1020.9524 	EXP 	line2: autoDraw = False
1020.9524 	EXP 	line3: autoDraw = False
1020.9524 	EXP 	line4: autoDraw = False
1020.9524 	EXP 	probe: autoDraw = False
1020.9524 	EXP 	fixation: autoDraw = True
1021.9528 	EXP 	fixation: autoDraw = False
1021.9528 	EXP 	line1: autoDraw = True
1021.9528 	EXP 	line2: autoDraw = True
1021.9528 	EXP 	line3: autoDraw = True
1021.9528 	EXP 	line4: autoDraw = True
1022.9533 	INFO 	Keyboard events cleared
1022.9526 	EXP 	probe: autoDraw = True
1023.5045 	EXP 	New trial (rep=40, index=162): <Trial 162 (162 in rep 40) data={'pos': -50, 'corr_resp': 'x', 'thisN': 162, 'thisTrialN': 162, 'thisRepN': 40}>
1023.5064 	DATA 	Keypress: c
1023.5188 	EXP 	fixation: autoDraw = False
1023.5188 	EXP 	line1: autoDraw = False
1023.5188 	EXP 	line2: autoDraw = False
1023.5188 	EXP 	line3: autoDraw = False
1023.5188 	EXP 	line4: autoDraw = False
1023.5188 	EXP 	probe: autoDraw = False
1023.5188 	EXP 	fixation: autoDraw = True
1024.5186 	EXP 	fixation: autoDraw = False
1024.5186 	EXP 	line1: autoDraw = True
1024.5186 	EXP 	line2: autoDraw = True
1024.5186 	EXP 	line3: autoDraw = True
1024.5186 	EXP 	line4: autoDraw = True
1025.5194 	INFO 	Keyboard events cleared
1025.5187 	EXP 	probe: autoDraw = True
1026.0374 	EXP 	New trial (rep=41, index=163): <Trial 163 (163 in rep 41) data={'pos': -150, 'corr_resp': 'z', 'thisN': 163, 'thisTrialN': 163, 'thisRepN': 41}>
1026.0392 	DATA 	Keypress: x
1026.0523 	EXP 	fixation: autoDraw = False
1026.0523 	EXP 	line1: autoDraw = False
1026.0523 	EXP 	line2: autoDraw = False
1026.0523 	EXP 	line3: autoDraw = False
1026.0523 	EXP 	line4: autoDraw = False
1026.0523 	EXP 	probe: autoDraw = False
1026.0523 	EXP 	fixation: autoDraw = True
1027.0524 	EXP 	fixation: autoDraw = False
1027.0524 	EXP 	line1: autoDraw = True
1027.0524 	EXP 	line2: autoDraw = True
1027.0524 	EXP 	line3: autoDraw = True
1027.0524 	EXP 	line4: autoDraw = True
1028.0522 	INFO 	Keyboard events cleared
1028.0516 	EXP 	probe: autoDraw = True
1028.6032 	EXP 	New trial (rep=40, index=164): <Trial 164 (164 in rep 40) data={'pos': 50, 'corr_resp': 'c', 'thisN': 164, 'thisTrialN': 164, 'thisRepN': 40}>
1028.6052 	DATA 	Keypress: z
1028.6183 	EXP 	fixation: autoDraw = False
1028.6183 	EXP 	line1: autoDraw = False
1028.6183 	EXP 	line2: autoDraw = False
1028.6183 	EXP 	line3: autoDraw = False
1028.6183 	EXP 	line4: autoDraw = False
1028.6183 	EXP 	probe: autoDraw = False
1028.6183 	EXP 	fixation: autoDraw = True
1029.6185 	EXP 	fixation: autoDraw = False
1029.6185 	EXP 	line1: autoDraw = True
1029.6185 	EXP 	line2: autoDraw = True
1029.6185 	EXP 	line3: autoDraw = True
1029.6185 	EXP 	line4: autoDraw = True
1030.6190 	INFO 	Keyboard events cleared
1030.6184 	EXP 	probe: autoDraw = True
1031.1042 	EXP 	New trial (rep=41, index=165): <Trial 165 (165 in rep 41) data={'pos': 50, 'corr_resp': 'c', 'thisN': 165, 'thisTrialN': 165, 'thisRepN': 41}>
1031.1061 	DATA 	Keypress: c
1031.1184 	EXP 	fixation: autoDraw = False
1031.1184 	EXP 	line1: autoDraw = False
1031.1184 	EXP 	line2: autoDraw = False
1031.1184 	EXP 	line3: autoDraw = False
1031.1184 	EXP 	line4: autoDraw = False
1031.1184 	EXP 	probe: autoDraw = False
1031.1184 	EXP 	fixation: autoDraw = True
1032.1183 	EXP 	fixation: autoDraw = False
1032.1183 	EXP 	line1: autoDraw = True
1032.1183 	EXP 	line2: autoDraw = True
1032.1183 	EXP 	line3: autoDraw = True
1032.1183 	EXP 	line4: autoDraw = True
1033.1192 	INFO 	Keyboard events cleared
1033.1185 	EXP 	probe: autoDraw = True
1033.9039 	EXP 	New trial (rep=42, index=166): <Trial 166 (166 in rep 42) data={'pos': -150, 'corr_resp': 'z', 'thisN': 166, 'thisTrialN': 166, 'thisRepN': 42}>
1033.9059 	DATA 	Keypress: c
1033.9187 	EXP 	fixation: autoDraw = False
1033.9187 	EXP 	line1: autoDraw = False
1033.9187 	EXP 	line2: autoDraw = False
1033.9187 	EXP 	line3: autoDraw = False
1033.9187 	EXP 	line4: autoDraw = False
1033.9187 	EXP 	probe: autoDraw = False
1033.9187 	EXP 	fixation: autoDraw = True
1034.9184 	EXP 	fixation: autoDraw = False
1034.9184 	EXP 	line1: autoDraw = True
1034.9184 	EXP 	line2: autoDraw = True
1034.9184 	EXP 	line3: autoDraw = True
1034.9184 	EXP 	line4: autoDraw = True
1035.9191 	INFO 	Keyboard events cleared
1035.9184 	EXP 	probe: autoDraw = True
1036.4870 	EXP 	New trial (rep=42, index=167): <Trial 167 (167 in rep 42) data={'pos': 50, 'corr_resp': 'c', 'thisN': 167, 'thisTrialN': 167, 'thisRepN': 42}>
1036.4890 	DATA 	Keypress: z
1036.5014 	EXP 	fixation: autoDraw = False
1036.5014 	EXP 	line1: autoDraw = False
1036.5014 	EXP 	line2: autoDraw = False
1036.5014 	EXP 	line3: autoDraw = False
1036.5014 	EXP 	line4: autoDraw = False
1036.5014 	EXP 	probe: autoDraw = False
1036.5014 	EXP 	fixation: autoDraw = True
1037.5015 	EXP 	fixation: autoDraw = False
1037.5015 	EXP 	line1: autoDraw = True
1037.5015 	EXP 	line2: autoDraw = True
1037.5015 	EXP 	line3: autoDraw = True
1037.5015 	EXP 	line4: autoDraw = True
1038.5022 	INFO 	Keyboard events cleared
1038.5015 	EXP 	probe: autoDraw = True
1040.2530 	EXP 	New trial (rep=41, index=168): <Trial 168 (168 in rep 41) data={'pos': -50, 'corr_resp': 'x', 'thisN': 168, 'thisTrialN': 168, 'thisRepN': 41}>
1040.2548 	DATA 	Keypress: c
1040.2683 	EXP 	fixation: autoDraw = False
1040.2683 	EXP 	line1: autoDraw = False
1040.2683 	EXP 	line2: autoDraw = False
1040.2683 	EXP 	line3: autoDraw = False
1040.2683 	EXP 	line4: autoDraw = False
1040.2683 	EXP 	probe: autoDraw = False
1040.2683 	EXP 	fixation: autoDraw = True
1041.2684 	EXP 	fixation: autoDraw = False
1041.2684 	EXP 	line1: autoDraw = True
1041.2684 	EXP 	line2: autoDraw = True
1041.2684 	EXP 	line3: autoDraw = True
1041.2684 	EXP 	line4: autoDraw = True
1042.2685 	INFO 	Keyboard events cleared
1042.2679 	EXP 	probe: autoDraw = True
1042.7361 	EXP 	New trial (rep=41, index=169): <Trial 169 (169 in rep 41) data={'pos': 150, 'corr_resp': 'v', 'thisN': 169, 'thisTrialN': 169, 'thisRepN': 41}>
1042.7379 	DATA 	Keypress: x
1042.7514 	EXP 	fixation: autoDraw = False
1042.7514 	EXP 	line1: autoDraw = False
1042.7514 	EXP 	line2: autoDraw = False
1042.7514 	EXP 	line3: autoDraw = False
1042.7514 	EXP 	line4: autoDraw = False
1042.7514 	EXP 	probe: autoDraw = False
1042.7514 	EXP 	fixation: autoDraw = True
1043.7512 	EXP 	fixation: autoDraw = False
1043.7512 	EXP 	line1: autoDraw = True
1043.7512 	EXP 	line2: autoDraw = True
1043.7512 	EXP 	line3: autoDraw = True
1043.7512 	EXP 	line4: autoDraw = True
1044.7520 	INFO 	Keyboard events cleared
1044.7513 	EXP 	probe: autoDraw = True
1045.1878 	DATA 	Keypress: v
1045.2032 	EXP 	New trial (rep=43, index=170): <Trial 170 (170 in rep 43) data={'pos': -150, 'corr_resp': 'z', 'thisN': 170, 'thisTrialN': 170, 'thisRepN': 43}>
1045.2182 	EXP 	fixation: autoDraw = False
1045.2182 	EXP 	line1: autoDraw = False
1045.2182 	EXP 	line2: autoDraw = False
1045.2182 	EXP 	line3: autoDraw = False
1045.2182 	EXP 	line4: autoDraw = False
1045.2182 	EXP 	probe: autoDraw = False
1045.2182 	EXP 	fixation: autoDraw = True
1046.2177 	EXP 	fixation: autoDraw = False
1046.2177 	EXP 	line1: autoDraw = True
1046.2177 	EXP 	line2: autoDraw = True
1046.2177 	EXP 	line3: autoDraw = True
1046.2177 	EXP 	line4: autoDraw = True
1047.2185 	INFO 	Keyboard events cleared
1047.2179 	EXP 	probe: autoDraw = True
1047.6368 	EXP 	New trial (rep=44, index=171): <Trial 171 (171 in rep 44) data={'pos': -150, 'corr_resp': 'z', 'thisN': 171, 'thisTrialN': 171, 'thisRepN': 44}>
1047.6388 	DATA 	Keypress: z
1047.6510 	EXP 	fixation: autoDraw = False
1047.6510 	EXP 	line1: autoDraw = False
1047.6510 	EXP 	line2: autoDraw = False
1047.6510 	EXP 	line3: autoDraw = False
1047.6510 	EXP 	line4: autoDraw = False
1047.6510 	EXP 	probe: autoDraw = False
1047.6510 	EXP 	fixation: autoDraw = True
1048.6509 	EXP 	fixation: autoDraw = False
1048.6509 	EXP 	line1: autoDraw = True
1048.6509 	EXP 	line2: autoDraw = True
1048.6509 	EXP 	line3: autoDraw = True
1048.6509 	EXP 	line4: autoDraw = True
1049.6515 	INFO 	Keyboard events cleared
1049.6509 	EXP 	probe: autoDraw = True
1050.1030 	EXP 	New trial (rep=42, index=172): <Trial 172 (172 in rep 42) data={'pos': -50, 'corr_resp': 'x', 'thisN': 172, 'thisTrialN': 172, 'thisRepN': 42}>
1050.1048 	DATA 	Keypress: z
1050.1175 	EXP 	fixation: autoDraw = False
1050.1175 	EXP 	line1: autoDraw = False
1050.1175 	EXP 	line2: autoDraw = False
1050.1175 	EXP 	line3: autoDraw = False
